Stand;Bundesland;Regierungsbezirk;Kreis;AGS;Bezeichnung;PLZ;Gemeinde;Verwaltungssitz;Straße;Abfrage Anschrift_PLZ;Ort;Fläche km2;Einwohner;Männlich;Weiblich;Je km2
31.12.2008;Sachsen-Anhalt;;Stendal;15090250;Kreisangehörige Gemeinde;39524;Hohengöhren;Elbe-Havel-Land;Fontanestraße 6;39524;Schönhausen (Elbe);28,24;425;206;219;15
31.12.2008;Sachsen-Anhalt;;Stendal;15090255;Kreisangehörige Gemeinde;39606;Hohenwulsch;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);15,17;388;193;195;26
31.12.2008;Sachsen-Anhalt;;Stendal;15090260;Kreisangehörige Gemeinde;39629;Holzhausen;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);6,81;116;65;51;17
31.12.2008;Sachsen-Anhalt;;Stendal;15090265;Kreisangehörige Gemeinde;39579;Hüselitz;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;13,48;261;134;127;19
31.12.2008;Sachsen-Anhalt;;Stendal;15090270;Kreisangehörige Gemeinde;39606;Iden;Arneburg-Goldbeck;An der Zuckerfabrik 1;39596;Goldbeck;21,20;859;428;431;41
31.12.2008;Sachsen-Anhalt;;Stendal;15090275;Kreisangehörige Gemeinde;39599;Insel;Stendal-Uchtetal;Markt 1;39576;Stendal;25,16;737;361;376;29
31.12.2008;Sachsen-Anhalt;;Stendal;15090280;Kreisangehörige Gemeinde;39517;Jerchel;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;8,98;129;74;55;14
31.12.2008;Sachsen-Anhalt;;Stendal;15090285;Kreisangehörige Gemeinde;39524;Kamern;Elbe-Havel-Land;Fontanestraße 6;39524;Schönhausen (Elbe);31,82;678;341;337;21
31.12.2008;Sachsen-Anhalt;;Stendal;15090290;Kreisangehörige Gemeinde;39599;Käthen;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);8,03;138;73;65;17
31.12.2008;Sachsen-Anhalt;;Stendal;15090295;Kreisangehörige Gemeinde;39517;Kehnert;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;9,30;371;186;185;40
31.12.2008;Sachsen-Anhalt;;Stendal;15090300;Kreisangehörige Gemeinde;39579;Kläden;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);14,45;694;346;348;48
31.12.2008;Sachsen-Anhalt;;Stendal;15090305;Kreisangehörige Gemeinde;39579;Klein Schwechten;Arneburg-Goldbeck;An der Zuckerfabrik 1;39596;Goldbeck;18,91;507;257;250;27
31.12.2008;Sachsen-Anhalt;;Stendal;15090310;Kreisangehörige Gemeinde;39524;Klietz;Elbe-Havel-Land;Fontanestraße 6;39524;Schönhausen (Elbe);45,81;1476;741;735;32
31.12.2008;Sachsen-Anhalt;;Stendal;15090315;Kreisangehörige Gemeinde;39606;Königsmark;Osterburg;Ernst-Thälmann-Straße 10;39606;Osterburg (Altmark);34,21;479;261;218;14
31.12.2008;Sachsen-Anhalt;;Stendal;15090320;Kreisangehörige Gemeinde;39629;Könnigde;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);6,60;174;92;82;26
31.12.2008;Sachsen-Anhalt;;Stendal;15090325;Kreisangehörige Gemeinde;39606;Kossebau;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);13,44;260;129;131;19
31.12.2008;Sachsen-Anhalt;;Stendal;15090330;Kreisangehörige Gemeinde;39624;Kremkau;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);9,90;220;105;115;22
31.12.2008;Sachsen-Anhalt;;Stendal;15090335;Kreisangehörige Gemeinde;39606;Krevese;Osterburg;Ernst-Thälmann-Straße 10;39606;Osterburg (Altmark);22,15;513;279;234;23
31.12.2008;Sachsen-Anhalt;;Stendal;15090340;Kreisangehörige Gemeinde;39615;Krüden;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);29,36;682;360;322;23
31.12.2008;Sachsen-Anhalt;;Stendal;15090345;Kreisangehörige Gemeinde;39590;Langensalzwedel;Tangermünde;Lange Straße 61;39590;Tangermünde;6,91;183;92;91;26
31.12.2008;Sachsen-Anhalt;;Stendal;15090350;Kreisangehörige Gemeinde;39615;Lichterfelde;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);18,84;272;142;130;14
31.12.2008;Sachsen-Anhalt;;Stendal;15090355;Kreisangehörige Gemeinde;39596;Lindtorf;Arneburg-Goldbeck;An der Zuckerfabrik 1;39596;Goldbeck;9,46;394;191;203;42
31.12.2008;Sachsen-Anhalt;;Stendal;15090360;Kreisangehörige Gemeinde;39615;Losenrade;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);6,88;157;86;71;23
31.12.2008;Sachsen-Anhalt;;Stendal;15090365;Kreisangehörige Gemeinde;39615;Losse;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);8,90;120;64;56;13
31.12.2008;Sachsen-Anhalt;;Stendal;15090370;Kreisangehörige Gemeinde;39606;Lückstedt;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);13,38;548;291;257;41
31.12.2008;Sachsen-Anhalt;;Stendal;15090375;Kreisangehörige Gemeinde;39517;Lüderitz;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;38,84;1119;556;563;29
31.12.2008;Sachsen-Anhalt;;Stendal;15090380;Kreisangehörige Gemeinde;39606;Meseberg;Osterburg;Ernst-Thälmann-Straße 10;39606;Osterburg (Altmark);10,97;322;177;145;29
31.12.2008;Sachsen-Anhalt;;Stendal;15090385;Kreisangehörige Gemeinde;39624;Meßdorf;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);27,89;697;351;346;25
31.12.2008;Sachsen-Anhalt;;Stendal;15090390;Kreisangehörige Gemeinde;39590;Miltern;Tangermünde;Lange Straße 61;39590;Tangermünde;10,57;379;202;177;36
31.12.2008;Sachsen-Anhalt;;Stendal;15090395;Kreisangehörige Gemeinde;39599;Möringen;Stendal-Uchtetal;Markt 1;39576;Stendal;17,35;770;414;356;44
31.12.2008;Sachsen-Anhalt;;Stendal;15090400;Kreisangehörige Gemeinde;39599;Nahrstedt;Stendal-Uchtetal;Markt 1;39576;Stendal;8,63;283;146;137;33
31.12.2008;Sachsen-Anhalt;;Stendal;15090405;Kreisangehörige Gemeinde;39524;Neuermark-Lübars;Elbe-Havel-Land;Fontanestraße 6;39524;Schönhausen (Elbe);20,65;351;181;170;17
31.12.2008;Sachsen-Anhalt;;Stendal;15090410;Kreisangehörige Gemeinde;39615;Neukirchen (Altmark);Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);13,76;264;129;135;19
31.12.2008;Sachsen-Anhalt;;Stendal;15090415;Stadt;39606;Osterburg (Altmark), Hansestadt;Osterburg;Ernst-Thälmann-Straße 10;39606;Osterburg (Altmark);39,97;6773;3244;3529;169
31.12.2008;Sachsen-Anhalt;;Stendal;15090420;Kreisangehörige Gemeinde;39615;Pollitz;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);19,06;274;121;153;14
31.12.2008;Sachsen-Anhalt;;Stendal;15090425;Kreisangehörige Gemeinde;39579;Querstedt;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);18,19;232;105;127;13
31.12.2008;Sachsen-Anhalt;;Stendal;15090430;Kreisangehörige Gemeinde;39517;Ringfurth;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;14,55;314;162;152;22
31.12.2008;Sachsen-Anhalt;;Stendal;15090435;Kreisangehörige Gemeinde;39579;Rochau;Arneburg-Goldbeck;An der Zuckerfabrik 1;39596;Goldbeck;20,10;684;359;325;34
31.12.2008;Sachsen-Anhalt;;Stendal;15090440;Kreisangehörige Gemeinde;39606;Rossau;Osterburg;Ernst-Thälmann-Straße 10;39606;Osterburg (Altmark);17,90;425;203;222;24
31.12.2008;Sachsen-Anhalt;;Stendal;15090445;Stadt;39524;Sandau (Elbe), Stadt;Elbe-Havel-Land;Fontanestraße 6;39524;Schönhausen (Elbe);18,58;993;491;502;53
31.12.2008;Sachsen-Anhalt;;Stendal;15090450;Kreisangehörige Gemeinde;39606;Sandauerholz;Arneburg-Goldbeck;An der Zuckerfabrik 1;39596;Goldbeck;16,17;160;94;66;10
31.12.2008;Sachsen-Anhalt;;Stendal;15090455;Kreisangehörige Gemeinde;39596;Sanne;Arneburg-Goldbeck;An der Zuckerfabrik 1;39596;Goldbeck;8,59;166;84;82;19
31.12.2008;Sachsen-Anhalt;;Stendal;15090460;Kreisangehörige Gemeinde;39579;Schäplitz;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);7,15;103;43;60;14
31.12.2008;Sachsen-Anhalt;;Stendal;15090465;Kreisangehörige Gemeinde;39517;Schelldorf;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;4,62;122;60;62;26
31.12.2008;Sachsen-Anhalt;;Stendal;15090470;Kreisangehörige Gemeinde;39517;Schernebeck;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;12,24;243;120;123;20
31.12.2008;Sachsen-Anhalt;;Stendal;15090475;Kreisangehörige Gemeinde;39579;Schernikau;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);13,20;448;228;220;34
31.12.2008;Sachsen-Anhalt;;Stendal;15090480;Kreisangehörige Gemeinde;39579;Schinne;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);15,11;454;236;218;30
31.12.2008;Sachsen-Anhalt;;Stendal;15090485;Kreisangehörige Gemeinde;14715;Schollene;Elbe-Havel-Land;Fontanestraße 6;39524;Schönhausen (Elbe);65,32;1321;675;646;20
31.12.2008;Sachsen-Anhalt;;Stendal;15090490;Kreisangehörige Gemeinde;39615;Schönberg;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);21,47;513;274;239;24
31.12.2008;Sachsen-Anhalt;;Stendal;15090495;Kreisangehörige Gemeinde;39524;Schönfeld;Elbe-Havel-Land;Fontanestraße 6;39524;Schönhausen (Elbe);20,31;213;116;97;10
31.12.2008;Sachsen-Anhalt;;Stendal;15090500;Kreisangehörige Gemeinde;39524;Schönhausen (Elbe);Elbe-Havel-Land;Fontanestraße 6;39524;Schönhausen (Elbe);45,76;1940;952;988;42
31.12.2008;Sachsen-Anhalt;;Stendal;15090505;Kreisangehörige Gemeinde;39517;Schönwalde (Altmark);Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;5,01;110;62;48;22
31.12.2008;Sachsen-Anhalt;;Stendal;15090510;Kreisangehörige Gemeinde;39606;Schorstedt;Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);15,00;271;143;128;18
31.12.2008;Sachsen-Anhalt;;Stendal;15090515;Kreisangehörige Gemeinde;39596;Schwarzholz;Arneburg-Goldbeck;An der Zuckerfabrik 1;39596;Goldbeck;12,82;238;124;114;19
31.12.2008;Sachsen-Anhalt;;Stendal;15090520;Stadt;39615;Seehausen (Altmark), Hansestadt;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);34,45;4015;1939;2076;117
31.12.2008;Sachsen-Anhalt;;Stendal;15090525;Kreisangehörige Gemeinde;39599;Staats;Stendal-Uchtetal;Markt 1;39576;Stendal;14,29;257;138;119;18
31.12.2008;Sachsen-Anhalt;;Stendal;15090530;Kreisangehörige Gemeinde;39599;Steinfeld (Altmark);Bismark/Kläden;Breite Straße 11;39629;Bismark (Altmark);11,13;284;152;132;26
31.12.2008;Sachsen-Anhalt;;Stendal;15090535;Stadt;39576;Stendal, Stadt;Stendal-Uchtetal;Markt 1;39576;Stendal;82,30;35900;17346;18554;436
31.12.2008;Sachsen-Anhalt;;Stendal;15090540;Kreisangehörige Gemeinde;39590;Storkau (Elbe);Tangermünde;Lange Straße 61;39590;Tangermünde;9,59;151;73;78;16
31.12.2008;Sachsen-Anhalt;;Stendal;15090545;Stadt;39517;Tangerhütte, Stadt;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;31,19;5543;2752;2791;178
31.12.2008;Sachsen-Anhalt;;Stendal;15090550;Stadt;39590;Tangermünde, Stadt;Tangermünde;Lange Straße 61;39590;Tangermünde;22,01;9386;4549;4837;426
31.12.2008;Sachsen-Anhalt;;Stendal;15090555;Kreisangehörige Gemeinde;39517;Uchtdorf;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;15,35;292;152;140;19
31.12.2008;Sachsen-Anhalt;;Stendal;15090560;Kreisangehörige Gemeinde;39599;Uchtspringe;Stendal-Uchtetal;Markt 1;39576;Stendal;10,75;1416;847;569;132
31.12.2008;Sachsen-Anhalt;;Stendal;15090565;Kreisangehörige Gemeinde;39579;Uenglingen;Stendal-Uchtetal;Markt 1;39576;Stendal;11,38;978;510;468;86
31.12.2008;Sachsen-Anhalt;;Stendal;15090570;Kreisangehörige Gemeinde;39517;Uetz;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;5,85;188;85;103;32
31.12.2008;Sachsen-Anhalt;;Stendal;15090575;Kreisangehörige Gemeinde;39599;Vinzelberg;Stendal-Uchtetal;Markt 1;39576;Stendal;5,61;286;142;144;51
31.12.2008;Sachsen-Anhalt;;Stendal;15090580;Kreisangehörige Gemeinde;39599;Volgfelde;Stendal-Uchtetal;Markt 1;39576;Stendal;7,31;182;93;89;25
31.12.2008;Sachsen-Anhalt;;Stendal;15090585;Kreisangehörige Gemeinde;39615;Wahrenberg;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);18,23;348;184;164;19
31.12.2008;Sachsen-Anhalt;;Stendal;15090590;Kreisangehörige Gemeinde;39606;Walsleben;Osterburg;Ernst-Thälmann-Straße 10;39606;Osterburg (Altmark);13,07;432;225;207;33
31.12.2008;Sachsen-Anhalt;;Stendal;15090595;Kreisangehörige Gemeinde;39615;Wanzer;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);7,38;116;62;54;16
31.12.2008;Sachsen-Anhalt;;Stendal;15090600;Kreisangehörige Gemeinde;39517;Weißewarte;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;19,87;426;226;200;21
31.12.2008;Sachsen-Anhalt;;Stendal;15090605;Kreisangehörige Gemeinde;39615;Wendemark;Seehausen (Altmark);Große Brüderstraße 1;39615;Seehausen (Altmark);19,19;226;111;115;12
31.12.2008;Sachsen-Anhalt;;Stendal;15090610;Stadt;39615;Werben (Elbe), Hansestadt;Arneburg-Goldbeck;An der Zuckerfabrik 1;39596;Goldbeck;29,73;789;383;406;27
31.12.2008;Sachsen-Anhalt;;Stendal;15090615;Kreisangehörige Gemeinde;39579;Windberge;Tangerhütte-Land;Bismarckstraße 5;39517;Tangerhütte;32,41;301;156;145;9
31.12.2008;Sachsen-Anhalt;;Stendal;15090620;Kreisangehörige Gemeinde;39579;Wittenmoor;Stendal-Uchtetal;Markt 1;39576;Stendal;17,98;276;146;130;15
31.12.2008;Sachsen-Anhalt;;Stendal;15090625;Kreisangehörige Gemeinde;39524;Wulkau;Elbe-Havel-Land;Fontanestraße 6;39524;Schönhausen (Elbe);15,71;445;258;187;28
31.12.2008;Sachsen-Anhalt;;Stendal;15090630;Kreisangehörige Gemeinde;39524;Wust;Elbe-Havel-Land;Fontanestraße 6;39524;Schönhausen (Elbe);47,55;866;435;431;18
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091005;Kreisangehörige Gemeinde;06888;Abtsdorf;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;9,70;1362;675;687;140
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091010;Stadt;06925;Annaburg, Stadt;Annaburg-Prettin;Torgauer Straße 52;06925;Annaburg;120,63;3580;1732;1848;30
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091015;Kreisangehörige Gemeinde;06922;Axien;Annaburg-Prettin;Torgauer Straße 52;06925;Annaburg;22,59;557;293;264;25
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091020;Stadt;06905;Bad Schmiedeberg, Stadt;Kurregion Elbe-Heideland;Markt 10;06905;Bad Schmiedeberg;43,01;4080;2005;2075;95
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091025;Kreisangehörige Gemeinde;06925;Bethau;Annaburg-Prettin;Torgauer Straße 52;06925;Annaburg;5,67;186;101;85;33
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091030;Kreisangehörige Gemeinde;06895;Boßdorf;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;25,34;578;293;285;23
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091035;Kreisangehörige Gemeinde;06785;Brandhorst;Wörlitzer Winkel;Franzstraße 1;06785;Oranienbaum;0,43;102;48;54;237
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091040;Kreisangehörige Gemeinde;06862;Bräsen;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);6,75;155;75;80;23
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091045;Kreisangehörige Gemeinde;06869;Buko;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);15,83;171;92;79;11
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091055;Kreisangehörige Gemeinde;06869;Cobbelsdorf;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);24,38;565;300;265;23
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091060;Stadt;06869;Coswig (Anhalt), Stadt;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);54,53;8424;4108;4316;154
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091065;Kreisangehörige Gemeinde;06888;Dabrun;Kemberg;Burgstraße 5;06901;Kemberg;18,62;628;314;314;34
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091070;Kreisangehörige Gemeinde;06888;Dietrichsdorf;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;10,62;222;111;111;21
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091080;Kreisangehörige Gemeinde;06869;Düben;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);12,25;259;127;132;21
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091085;Kreisangehörige Gemeinde;06918;Elster (Elbe);Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;20,68;2558;1290;1268;124
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091090;Kreisangehörige Gemeinde;06888;Eutzsch;Kemberg;Burgstraße 5;06901;Kemberg;13,83;658;338;320;48
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091095;Kreisangehörige Gemeinde;06918;Gadegast;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;11,15;198;86;112;18
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091100;Kreisangehörige Gemeinde;06901;Globig-Bleddin;Kurregion Elbe-Heideland;Markt 10;06905;Bad Schmiedeberg;15,91;564;285;279;35
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091105;Kreisangehörige Gemeinde;06786;Gohrau;Wörlitzer Winkel;Franzstraße 1;06785;Oranienbaum;4,92;409;198;211;83
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091110;Stadt;06773;Gräfenhainichen, Stadt;Tor zur Dübener Heide;Markt 1;06773;Gräfenhainichen;66,12;7712;3754;3958;117
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091120;Kreisangehörige Gemeinde;06786;Griesen;Wörlitzer Winkel;Franzstraße 1;06785;Oranienbaum;7,63;357;186;171;47
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091125;Kreisangehörige Gemeinde;06925;Groß Naundorf;Annaburg-Prettin;Torgauer Straße 52;06925;Annaburg;17,68;733;373;360;41
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091130;Kreisangehörige Gemeinde;06785;Horstdorf;Wörlitzer Winkel;Franzstraße 1;06785;Oranienbaum;3,51;614;305;309;175
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091135;Kreisangehörige Gemeinde;06862;Hundeluft;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);7,78;260;130;130;33
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091140;Kreisangehörige Gemeinde;06862;Jeber-Bergfrieden;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);16,29;614;289;325;38
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091145;Stadt;06917;Jessen (Elster), Stadt;Stadt Jessen (Elster);Schloßstraße 11;06917;Jessen (Elster);313,20;14400;7177;7223;46
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091155;Kreisangehörige Gemeinde;06785;Kakau;Wörlitzer Winkel;Franzstraße 1;06785;Oranienbaum;5,38;595;287;308;111
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091160;Stadt;06901;Kemberg, Stadt;Kemberg;Burgstraße 5;06901;Kemberg;65,04;4808;2350;2458;74
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091165;Kreisangehörige Gemeinde;06869;Klieken;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);32,47;1061;538;523;33
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091170;Kreisangehörige Gemeinde;06917;Klöden;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;14,94;619;308;311;41
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091175;Kreisangehörige Gemeinde;06905;Korgau;Kurregion Elbe-Heideland;Markt 10;06905;Bad Schmiedeberg;11,66;346;177;169;30
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091180;Kreisangehörige Gemeinde;06869;Köselitz;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);19,07;184;90;94;10
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091185;Kreisangehörige Gemeinde;06895;Kropstädt;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;32,14;1249;632;617;39
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091190;Kreisangehörige Gemeinde;06922;Labrun;Annaburg-Prettin;Torgauer Straße 52;06925;Annaburg;5,01;132;61;71;26
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091195;Kreisangehörige Gemeinde;06922;Lebien;Annaburg-Prettin;Torgauer Straße 52;06925;Annaburg;12,74;344;176;168;27
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091200;Kreisangehörige Gemeinde;06895;Leetza;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;21,86;351;170;181;16
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091205;Kreisangehörige Gemeinde;06918;Listerfehrda;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;6,55;341;172;169;52
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091210;Kreisangehörige Gemeinde;06905;Meuro;Kurregion Elbe-Heideland;Markt 10;06905;Bad Schmiedeberg;26,59;576;298;278;22
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091215;Kreisangehörige Gemeinde;06888;Mochau;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;10,96;545;287;258;50
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091220;Kreisangehörige Gemeinde;06791;Möhlau;Tor zur Dübener Heide;Markt 1;06773;Gräfenhainichen;24,77;2004;1170;834;81
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091225;Kreisangehörige Gemeinde;06869;Möllensdorf;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);10,62;176;86;90;17
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091230;Kreisangehörige Gemeinde;06888;Mühlanger;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;12,21;1399;685;714;115
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091235;Kreisangehörige Gemeinde;06918;Naundorf bei Seyda;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;12,77;162;88;74;13
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091240;Stadt;06785;Oranienbaum, Stadt;Wörlitzer Winkel;Franzstraße 1;06785;Oranienbaum;32,30;3341;1642;1699;103
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091245;Kreisangehörige Gemeinde;06922;Plossig;Annaburg-Prettin;Torgauer Straße 52;06925;Annaburg;11,12;247;133;114;22
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091250;Stadt;06922;Prettin, Stadt;Annaburg-Prettin;Torgauer Straße 52;06925;Annaburg;28,81;1933;955;978;67
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091255;Stadt;06909;Pretzsch (Elbe), Stadt;Kurregion Elbe-Heideland;Markt 10;06905;Bad Schmiedeberg;20,92;1556;746;810;74
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091260;Kreisangehörige Gemeinde;06909;Priesitz;Kurregion Elbe-Heideland;Markt 10;06905;Bad Schmiedeberg;10,09;254;128;126;25
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091265;Kreisangehörige Gemeinde;06901;Rackith;Kemberg;Burgstraße 5;06901;Kemberg;18,99;659;335;324;35
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091270;Kreisangehörige Gemeinde;06773;Radis;Kemberg;Burgstraße 5;06901;Kemberg;19,82;1280;640;640;65
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091275;Kreisangehörige Gemeinde;06862;Ragösen;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);10,35;206;105;101;20
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091280;Kreisangehörige Gemeinde;06786;Rehsen;Wörlitzer Winkel;Franzstraße 1;06785;Oranienbaum;7,87;267;142;125;34
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091285;Kreisangehörige Gemeinde;06786;Riesigk;Wörlitzer Winkel;Franzstraße 1;06785;Oranienbaum;6,13;201;106;95;33
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091290;Kreisangehörige Gemeinde;06773;Rotta;Kemberg;Burgstraße 5;06901;Kemberg;29,37;809;397;412;28
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091295;Kreisangehörige Gemeinde;06773;Schköna;Tor zur Dübener Heide;Markt 1;06773;Gräfenhainichen;29,15;765;377;388;26
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091300;Kreisangehörige Gemeinde;06785;Schleesen;Kemberg;Burgstraße 5;06901;Kemberg;23,67;515;246;269;22
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091305;Kreisangehörige Gemeinde;06901;Schnellin;Kurregion Elbe-Heideland;Markt 10;06905;Bad Schmiedeberg;7,30;305;160;145;42
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091310;Kreisangehörige Gemeinde;06917;Schützberg;Elbaue-Fläming;Karl-Marx-Platz 8;06895;Zahna;11,04;153;69;84;14
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091315;Kreisangehörige Gemeinde;06773;Selbitz;Kemberg;Burgstraße 5;06901;Kemberg;6,20;381;189;192;61
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091320;Kreisangehörige Gemeinde;06869;Senst;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);12,45;233;124;109;19
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091325;Kreisangehörige Gemeinde;06862;Serno;Coswig (Anhalt);Am Markt 1;06869;Coswig (Anhalt);33,86;420;211;209;12
31.12.2008;Sachsen-Anhalt;;Wittenberg;15091330;Kreisangehörige Gemeinde;06774;Söllichau;Kurregion Elbe-Heideland;Markt 10;06905;Bad Schmiedeberg;16,68;888;445;443;53
